NACE,EuralCode,AG
2016,180106,C
2016,180205,C
2016,200117,C
2016,200129,C
2016,160402,C
2016,160403,C
2016,160401,C
2016,160506,C
2016,160507,C
2016,160508,C
2016,150110,C
2016,061301,C
2016,061002,C
2016,101014,C
2016,101016,C
2016,101013,C
2016,101015,C
2017,020109,C
2017,080201,C
2017,080307,C
2017,080308,C
2017,020703,C
2017,040109,C
2017,180109,C
2017,180208,C
2017,160505,C
2017,180107,C
2017,180206,C
2017,160509,C
2017,020108,C
2017,070514,C
2017,070513,C
2017,040217,C
2017,080112,C
2017,080114,C
2017,080116,C
2017,080118,C
2017,080120,C
2017,080313,C
2017,080315,C
2017,080318,C
2017,080410,C
2017,080412,C
2017,080414,C
2017,080416,C
2017,040216,C
2017,080111,C
2017,080113,C
2017,080115,C
2017,080117,C
2017,080119,C
2017,080312,C
2017,080314,C
2017,080317,C
2017,080409,C
2017,080411,C
2017,080413,C
2017,080415,C
2017,030299,C
2017,040215,C
2017,070215,C
2017,070217,C
2017,030201,C
2017,030202,C
2017,030203,C
2017,030204,C
2017,030205,C
2017,040214,C
2017,050701,C
2017,060802,C
2017,070214,C
2017,070216,C
2017,070413,C
2017,080121,C
2017,080501,C
2017,200119,C
2017,200132,C
2017,180108,C
2017,180207,C
2017,200131,C
2017,200128,C
2017,200127,C
2017,100916,C
2017,160115,C
2017,200130,C
2017,100913,C
2017,100915,C
2017,110116,C
2017,110198,C
2017,160113,C
2017,160114,C
2017,160504,C
2017,160903,C
2017,160904,C
2017,180106,C
2017,180205,C
2017,200117,C
2017,200129,C
2017,160402,C
2017,160403,C
2017,160401,C
2017,160506,C
2017,160507,C
2017,160508,C
2017,150110,C
2017,061301,C
2017,061002,C
2017,101014,C
2017,101016,C
2017,101013,C
2017,101015,C
2020,020109,C
2020,080201,C
2020,080307,C
2020,080308,C
2020,020703,C
2020,040109,C
2020,180109,C
2020,180208,C
2020,160505,C
2020,180107,C
2020,180206,C
2020,160509,C
2020,020108,C
2020,070514,C
2020,070513,C
2020,040217,C
2020,080112,C
2020,080114,C
2020,080116,C
2020,080118,C
2020,080120,C
2020,080313,C
2020,080315,C
2020,080318,C
2020,080410,C
2020,080412,C
2020,080414,C
2020,080416,C
2020,040216,C
2020,080111,C
2020,080113,C
2020,080115,C
2020,080117,C
2020,080119,C
2020,080312,C
2020,080314,C
2020,080317,C
2020,080409,C
2020,080411,C
2020,080413,C
2020,080415,C
2020,030299,C
2020,040215,C
2020,070215,C
2020,070217,C
2020,030201,C
2020,030202,C
2020,030203,C
2020,030204,C
2020,030205,C
2020,040214,C
2020,050701,C
2020,060802,C
2020,070214,C
2020,070216,C
2020,070413,C
2020,080121,C
2020,080501,C
2020,200119,C
2020,200132,C
2020,180108,C
2020,180207,C
2020,200131,C
2020,200128,C
2020,200127,C
2020,100916,C
2020,160115,C
2020,200130,C
2020,100913,C
2020,100915,C
2020,110116,C
2020,110198,C
2020,160113,C
2020,160114,C
2020,160504,C
2020,160903,C
2020,160904,C
2020,180106,C
2020,180205,C
2020,200117,C
2020,200129,C
2020,160402,C
2020,160403,C
2020,160401,C
2020,160506,C
2020,160507,C
2020,160508,C
2020,150110,C
2020,061301,C
2020,061002,C
2020,101014,C
2020,101016,C
2020,101013,C
2020,101015,C
2030,020109,C
2030,080201,C
2030,080307,C
2030,080308,C
2030,020703,C
2030,040109,C
2030,180109,C
2030,180208,C
2030,160505,C
2030,180107,C
2030,180206,C
2030,160509,C
2030,020108,C
2030,070514,C
2030,070513,C
2030,040217,C
2030,080112,C
2030,080114,C
2030,080116,C
2030,080118,C
2030,080120,C
2030,080313,C
2030,080315,C
2030,080318,C
2030,080410,C
2030,080412,C
2030,080414,C
2030,080416,C
2030,040216,C
2030,080111,C
2030,080113,C
2030,080115,C
2030,080117,C
2030,080119,C
2030,080312,C
2030,080314,C
2030,080317,C
2030,080409,C
2030,080411,C
2030,080413,C
2030,080415,C
2030,030299,C
2030,040215,C
2030,070215,C
2030,070217,C
2030,030201,C
2030,030202,C
2030,030203,C
2030,030204,C
2030,030205,C
2030,040214,C
2030,050701,C
2030,060802,C
2030,070214,C
2030,070216,C
2030,070413,C
2030,080121,C
2030,080501,C
2030,200119,C
2030,200132,C
2030,180108,C
2030,180207,C
2030,200131,C
2030,200128,C
2030,200127,C
2030,100916,C
2030,160115,C
2030,200130,C
2030,100913,C
2030,100915,C
2030,110116,C
2030,110198,C
2030,160113,C
2030,160114,C
2030,160504,C
2030,160903,C
2030,160904,C
2030,180106,C
2030,180205,C
2030,200117,C
2030,200129,C
2030,160402,C
2030,160403,C
2030,160401,C
2030,160506,C
2030,160507,C
2030,160508,C
2030,150110,C
2030,061301,C
2030,061002,C
2030,101014,C
2030,101016,C
2030,101013,C
2030,101015,C
2051,020109,C
2051,080201,C
2051,080307,C
2051,080308,C
2051,020703,C
2051,040109,C
2051,180109,C
2051,180208,C
2051,160505,C
2051,180107,C
2051,180206,C
2051,160509,C
2051,020108,C
2051,070514,C
2051,070513,C
2051,040217,C
2051,080112,C
2051,080114,C
2051,080116,C
2051,080118,C
2051,080120,C
2051,080313,C
2051,080315,C
2051,080318,C
2051,080410,C
2051,080412,C
2051,080414,C
2051,080416,C
2051,040216,C
2051,080111,C
2051,080113,C
2051,080115,C
2051,080117,C
2051,080119,C
2051,080312,C
2051,080314,C
2051,080317,C
2051,080409,C
2051,080411,C
2051,080413,C
2051,080415,C
2051,030299,C
2051,040215,C
2051,070215,C
2051,070217,C
2051,030201,C
2051,030202,C
2051,030203,C
2051,030204,C
2051,030205,C
2051,040214,C
2051,050701,C
2051,060802,C
2051,070214,C
2051,070216,C
2051,070413,C
2051,080121,C
2051,080501,C
2051,200119,C
2051,200132,C
2051,180108,C
2051,180207,C
2051,200131,C
2051,200128,C
2051,200127,C
2051,100916,C
2051,160115,C
2051,200130,C
2051,100913,C
2051,100915,C
2051,110116,C
2051,110198,C
2051,160113,C
2051,160114,C
2051,160504,C
2051,160903,C
2051,160904,C
2051,180106,C
2051,180205,C
2051,200117,C
2051,200129,C
2051,160402,C
2051,160403,C
2051,160401,C
2051,160506,C
2051,160507,C
2051,160508,C
2051,150110,C
2051,061301,C
2051,061002,C
2051,101014,C
2051,101016,C
2051,101013,C
2051,101015,C
2060,020109,C
2060,080201,C
2060,080307,C
2060,080308,C
2060,020703,C
2060,040109,C
2060,180109,C
2060,180208,C
2060,160505,C
2060,180107,C
2060,180206,C
2060,160509,C
2060,020108,C
2060,070514,C
2060,070513,C
2060,040217,C
2060,080112,C
2060,080114,C
2060,080116,C
2060,080118,C
2060,080120,C
2060,080313,C
2060,080315,C
2060,080318,C
2060,080410,C
2060,080412,C
2060,080414,C
2060,080416,C
2060,040216,C
2060,080111,C
2060,080113,C
2060,080115,C
2060,080117,C
2060,080119,C
2060,080312,C
2060,080314,C
2060,080317,C
2060,080409,C
2060,080411,C
2060,080413,C
2060,080415,C
2060,030299,C
2060,040215,C
2060,070215,C
2060,070217,C
2060,030201,C
2060,030202,C
2060,030203,C
2060,030204,C
2060,030205,C
2060,040214,C
2060,050701,C
2060,060802,C
2060,070214,C
2060,070216,C
2060,070413,C
2060,080121,C
2060,080501,C
2060,200119,C
2060,200132,C
2060,180108,C
2060,180207,C
2060,200131,C
2060,200128,C
2060,200127,C
2060,100916,C
2060,160115,C
2060,200130,C
2060,100913,C
2060,100915,C
2060,110116,C
2060,110198,C
2060,160113,C
2060,160114,C
2060,160504,C
2060,160903,C
2060,160904,C
2060,180106,C
2060,180205,C
2060,200117,C
2060,200129,C
2060,160402,C
2060,160403,C
2060,160401,C
2060,160506,C
2060,160507,C
2060,160508,C
2060,150110,C
2060,061301,C
2060,061002,C
2060,101014,C
2060,101016,C
2060,101013,C
2060,101015,C
2442,020109,C
2442,080201,C
2442,080307,C
2442,080308,C
2442,020703,C
2442,040109,C
2442,180109,C
2442,180208,C
2442,160505,C
2442,180107,C
2442,180206,C
2442,160509,C
2442,020108,C
2442,070514,C
2442,070513,C
2442,040217,C
2442,080112,C
2442,080114,C
2442,080116,C
2442,080118,C
2442,080120,C
2442,080313,C
2442,080315,C
2442,080318,C
2442,080410,C
2442,080412,C
2442,080414,C
2442,080416,C
2442,040216,C
2442,080111,C
2442,080113,C
2442,080115,C
2442,080117,C
2442,080119,C
2442,080312,C
2442,080314,C
2442,080317,C
2442,080409,C
2442,080411,C
2442,080413,C
2442,080415,C
2442,030299,C
2442,040215,C
2442,070215,C
2442,070217,C
2442,030201,C
2442,030202,C
2442,030203,C
2442,030204,C
2442,030205,C
2442,040214,C
2442,050701,C
2442,060802,C
2442,070214,C
2442,070216,C
2442,070413,C
2442,080121,C
2442,080501,C
2442,200119,C
2442,200132,C
2442,180108,C
2442,180207,C
2442,200131,C
2442,200128,C
2442,200127,C
2442,100916,C
2442,160115,C
2442,200130,C
2442,100913,C
2442,100915,C
2442,110116,C
2442,110198,C
2442,160113,C
2442,160114,C
2442,160504,C
2442,160903,C
2442,160904,C
2442,180106,C
2442,180205,C
2442,200117,C
2442,200129,C
2442,160402,C
2442,160403,C
2442,160401,C
2442,160506,C
2442,160507,C
2442,160508,C
2442,150110,C
2442,061301,C
2442,061002,C
2442,101014,C
2442,101016,C
2442,101013,C
2442,101015,C
2445,020109,C
2445,080201,C
2445,080307,C
2445,080308,C
2445,020703,C
2445,040109,C
2445,180109,C
2445,180208,C
2445,160505,C
2445,180107,C
2445,180206,C
2445,160509,C
2445,020108,C
2445,070514,C
2445,070513,C
2445,040217,C
2445,080112,C
2445,080114,C
2445,080116,C
2445,080118,C
2445,080120,C
2445,080313,C
2445,080315,C
2445,080318,C
2445,080410,C
2445,080412,C
2445,080414,C
2445,080416,C
2445,040216,C
2445,080111,C
2445,080113,C
2445,080115,C
2445,080117,C
2445,080119,C
2445,080312,C
2445,080314,C
2445,080317,C
2445,080409,C
2445,080411,C
2445,080413,C
2445,080415,C
2445,030299,C
2445,040215,C
2445,070215,C
2445,070217,C
2445,030201,C
2445,030202,C
2445,030203,C
2445,030204,C
2445,030205,C
2445,040214,C
2445,050701,C
2445,060802,C
2445,070214,C
2445,070216,C
2445,070413,C
2445,080121,C
2445,080501,C
2445,200119,C
2445,200132,C
2445,180108,C
2445,180207,C
2445,200131,C
2445,200128,C
2445,200127,C
2445,100916,C
2445,160115,C
2445,200130,C
2445,100913,C
2445,100915,C
2445,110116,C
2445,110198,C
2445,160113,C
2445,160114,C
2445,160504,C
2445,160903,C
2445,160904,C
2445,180106,C
2445,180205,C
2445,200117,C
2445,200129,C
2445,160402,C
2445,160403,C
2445,160401,C
2445,160506,C
2445,160507,C
2445,160508,C
2445,150110,C
2445,061301,C
2445,061002,C
2445,101014,C
2445,101016,C
2445,101013,C
2445,101015,C
2451,020109,C
2451,080201,C
2451,080307,C
2451,080308,C
2451,020703,C
2451,040109,C
2451,180109,C
2451,180208,C
2451,160505,C
2451,180107,C
2451,180206,C
2451,160509,C
2451,020108,C
2451,070514,C
2451,070513,C
2451,040217,C
2451,080112,C
2451,080114,C
2451,080116,C
2451,080118,C
2451,080120,C
2451,080313,C
2451,080315,C
2451,080318,C
2451,080410,C
2451,080412,C
2451,080414,C
2451,080416,C
2451,040216,C
2451,080111,C
2451,080113,C
2451,080115,C
2451,080117,C
2451,080119,C
2451,080312,C
2451,080314,C
2451,080317,C
2451,080409,C
2451,080411,C
2451,080413,C
2451,080415,C
2451,030299,C
2451,040215,C
2451,070215,C
2451,070217,C
2451,030201,C
2451,030202,C
2451,030203,C
2451,030204,C
2451,030205,C
2451,040214,C
2451,050701,C
2451,060802,C
2451,070214,C
2451,070216,C
2451,070413,C
2451,080121,C
2451,080501,C
2451,200119,C
2451,200132,C
2451,180108,C
2451,180207,C
2451,200131,C
2451,200128,C
2451,200127,C
2451,100916,C
2451,160115,C
2451,200130,C
2451,100913,C
2451,100915,C
2451,110116,C
2451,110198,C
2451,160113,C
2451,160114,C
2451,160504,C
2451,160903,C
2451,160904,C
2451,180106,C
2451,180205,C
2451,200117,C
2451,200129,C
2451,160402,C
2451,160403,C
2451,160401,C
2451,160506,C
2451,160507,C
2451,160508,C
2451,150110,C
2451,061301,C
2451,061002,C
2451,101014,C
2451,101016,C
2451,101013,C
2451,101015,C
2452,020109,C
2452,080201,C
2452,080307,C
2452,080308,C
2452,020703,C
2452,040109,C
2452,180109,C
2452,180208,C
2452,160505,C
2452,180107,C
2452,180206,C
2452,160509,C
2452,020108,C
2452,070514,C
2452,070513,C
2452,040217,C
2452,080112,C
2452,080114,C
2452,080116,C
2452,080118,C
2452,080120,C
2452,080313,C
2452,080315,C
2452,080318,C
2452,080410,C
2452,080412,C
2452,080414,C
2452,080416,C
2452,040216,C
2452,080111,C
2452,080113,C
2452,080115,C
2452,080117,C
2452,080119,C
2452,080312,C
2452,080314,C
2452,080317,C
2452,080409,C
2452,080411,C
2452,080413,C
2452,080415,C
2452,030299,C
2452,040215,C
2452,070215,C
2452,070217,C
2452,030201,C
2452,030202,C
2452,030203,C
2452,030204,C
2452,030205,C
2452,040214,C
2452,050701,C
2452,060802,C
2452,070214,C
2452,070216,C
2452,070413,C
2452,080121,C
2452,080501,C
2452,200119,C
2452,200132,C
2452,180108,C
2452,180207,C
2452,200131,C
2452,200128,C
2452,200127,C
2452,100916,C
2452,160115,C
2452,200130,C
2452,100913,C
2452,100915,C
2452,110116,C
2452,110198,C
2452,160113,C
2452,160114,C
2452,160504,C
2452,160903,C
2452,160904,C
2452,180106,C
2452,180205,C
2452,200117,C
2452,200129,C
2452,160402,C
2452,160403,C
2452,160401,C
2452,160506,C
2452,160507,C
2452,160508,C
2452,150110,C
2452,061301,C
2452,061002,C
2452,101014,C
2452,101016,C
2452,101013,C
2452,101015,C
2453,020109,C
2453,080201,C
2453,080307,C
2453,080308,C
2453,020703,C
2453,040109,C
2453,180109,C
2453,180208,C
2453,160505,C
2453,180107,C
2453,180206,C
2453,160509,C
2453,020108,C
2453,070514,C
2453,070513,C
2453,040217,C
2453,080112,C
2453,080114,C
2453,080116,C
2453,080118,C
2453,080120,C
2453,080313,C
2453,080315,C
2453,080318,C
2453,080410,C
2453,080412,C
2453,080414,C
2453,080416,C
2453,040216,C
2453,080111,C
2453,080113,C
2453,080115,C
2453,080117,C
2453,080119,C
2453,080312,C
2453,080314,C
2453,080317,C
2453,080409,C
2453,080411,C
2453,080413,C
2453,080415,C
2453,030299,C
2453,040215,C
2453,070215,C
2453,070217,C
2453,030201,C
2453,030202,C
2453,030203,C
2453,030204,C
2453,030205,C
2453,040214,C
2453,050701,C
2453,060802,C
2453,070214,C
2453,070216,C
2453,070413,C
2453,080121,C
2453,080501,C
2453,200119,C
2453,200132,C
2453,180108,C
2453,180207,C
2453,200131,C
2453,200128,C
2453,200127,C
2453,100916,C
2453,160115,C
2453,200130,C
2453,100913,C
2453,100915,C
2453,110116,C
2453,110198,C
2453,160113,C
2453,160114,C
2453,160504,C
2453,160903,C
2453,160904,C
2453,180106,C
2453,180205,C
2453,200117,C
2453,200129,C
2453,160402,C
2453,160403,C
2453,160401,C
2453,160506,C
2453,160507,C
2453,160508,C
2453,150110,C
2453,061301,C
2453,061002,C
2453,101014,C
2453,101016,C
2453,101013,C
2453,101015,C
2454,020109,C
2454,080201,C
2454,080307,C
2454,080308,C
2454,020703,C
2454,040109,C
2454,180109,C
2454,180208,C
2454,160505,C
2454,180107,C
2454,180206,C
2454,160509,C
2454,020108,C
2454,070514,C
2454,070513,C
2454,040217,C
2454,080112,C
2454,080114,C
2454,080116,C
2454,080118,C
2454,080120,C
2454,080313,C
2454,080315,C
2454,080318,C
2454,080410,C
2454,080412,C
2454,080414,C
2454,080416,C
2454,040216,C
2454,080111,C
2454,080113,C
2454,080115,C
2454,080117,C
2454,080119,C
2454,080312,C
2454,080314,C
2454,080317,C
2454,080409,C
2454,080411,C
2454,080413,C
2454,080415,C
2454,030299,C
2454,040215,C
2454,070215,C
2454,070217,C
2454,030201,C
2454,030202,C
2454,030203,C
2454,030204,C
2454,030205,C
2454,040214,C
2454,050701,C
2454,060802,C
2454,070214,C
2454,070216,C
2454,070413,C
2454,080121,C
2454,080501,C
2454,200119,C
2454,200132,C
2454,180108,C
2454,180207,C
2454,200131,C
2454,200128,C
2454,200127,C
2454,100916,C
2454,160115,C
2454,200130,C
2454,100913,C
2454,100915,C
2454,110116,C
2454,110198,C
2454,160113,C
2454,160114,C
2454,160504,C
2454,160903,C
2454,160904,C
2454,180106,C
2454,180205,C
2454,200117,C
2454,200129,C
2454,160402,C
2454,160403,C
2454,160401,C
2454,160506,C
2454,160507,C
2454,160508,C
2454,150110,C
2454,061301,C
2454,061002,C
2454,101014,C
2454,101016,C
2454,101013,C
2454,101015,C
2540,020109,C
2540,080201,C
2540,080307,C
2540,080308,C
2540,020703,C
2540,040109,C
2540,180109,C
2540,180208,C
2540,160505,C
2540,180107,C
2540,180206,C
2540,160509,C
2540,020108,C
2540,070514,C
2540,070513,C
2540,040217,C
2540,080112,C
2540,080114,C
2540,080116,C
2540,080118,C
2540,080120,C
2540,080313,C
2540,080315,C
2540,080318,C
2540,080410,C
2540,080412,C
2540,080414,C
2540,080416,C
2540,040216,C
2540,080111,C
2540,080113,C
2540,080115,C
2540,080117,C
2540,080119,C
2540,080312,C
2540,080314,C
2540,080317,C
2540,080409,C
2540,080411,C
2540,080413,C
2540,080415,C
2540,030299,C
2540,040215,C
2540,070215,C
2540,070217,C
2540,030201,C
2540,030202,C
2540,030203,C
2540,030204,C
2540,030205,C
2540,040214,C
2540,050701,C
2540,060802,C
2540,070214,C
2540,070216,C
2540,070413,C
2540,080121,C
2540,080501,C
2540,200119,C
2540,200132,C
2540,180108,C
2540,180207,C
2540,200131,C
2540,200128,C
2540,200127,C
2540,100916,C
2540,160115,C
2540,200130,C
2540,100913,C
2540,100915,C
2540,110116,C
2540,110198,C
2540,160113,C
2540,160114,C
2540,160504,C
2540,160903,C
2540,160904,C
2540,180106,C
2540,180205,C
2540,200117,C
2540,200129,C
2540,160402,C
2540,160403,C
2540,160401,C
2540,160506,C
2540,160507,C
2540,160508,C
2540,150110,C
2540,061301,C
2540,061002,C
2540,101014,C
2540,101016,C
2540,101013,C
2540,101015,C
2561,020109,C
2561,080201,C
2561,080307,C
2561,080308,C
2561,020703,C
2561,040109,C
2561,180109,C
2561,180208,C
2561,160505,C
2561,180107,C
2561,180206,C
2561,160509,C
2561,020108,C
2561,070514,C
2561,070513,C
2561,040217,C
2561,080112,C
2561,080114,C
2561,080116,C
2561,080118,C
2561,080120,C
2561,080313,C
2561,080315,C
2561,080318,C
2561,080410,C
2561,080412,C
2561,080414,C
2561,080416,C
2561,040216,C
2561,080111,C
2561,080113,C
2561,080115,C
2561,080117,C
2561,080119,C
2561,080312,C
2561,080314,C
2561,080317,C
2561,080409,C
2561,080411,C
2561,080413,C
2561,080415,C
2561,030299,C
2561,040215,C
2561,070215,C
2561,070217,C
2561,030201,C
2561,030202,C
2561,030203,C
2561,030204,C
2561,030205,C
2561,040214,C
2561,050701,C
2561,060802,C
2561,070214,C
2561,070216,C
2561,070413,C
2561,080121,C
2561,080501,C
2561,200119,C
2561,200132,C
2561,180108,C
2561,180207,C
2561,200131,C
2561,200128,C
2561,200127,C
2561,100916,C
2561,160115,C
2561,200130,C
2561,100913,C
2561,100915,C
2561,110116,C
2561,110198,C
2561,160113,C
2561,160114,C
2561,160504,C
2561,160903,C
2561,160904,C
2561,180106,C
2561,180205,C
2561,200117,C
2561,200129,C
2561,160402,C
2561,160403,C
2561,160401,C
2561,160506,C
2561,160507,C
2561,160508,C
2561,150110,C
2561,061301,C
2561,061002,C
2561,101014,C
2561,101016,C
2561,101013,C
2561,101015,C
3313,160106,C
3313,160604,C
3313,160605,C
3313,090110,C
3313,090112,C
3313,090111,C
3313,160211,C
3313,200123,C
3313,160214,C
3313,200136,C
3313,160213,C
3313,200135,C
3313,160112,C
