id;geometry;waste amount;co2 amount
4654;LINESTRING(4.475526625 52.048071925, 4.484276392 52.064326031);17935,232;4,499770223
4655;LINESTRING(4.451268494 52.001320651, 4.443183453 52.011898311, 4.428333562 52.018198452);13469,369;3,815218467
4656;LINESTRING(4.451268494 52.001320651, 4.439476075 51.9996207, 4.4304658 52.0061642);16257,098;6,85086026
4657;LINESTRING(4.451268494 52.001320651, 4.465507721 51.993213158);443,92;0,0786698
4658;LINESTRING(4.451268494 52.001320651, 4.448648883 51.979721425);15544,167;3,919547854
4659;LINESTRING(4.544875833 52.049096467, 4.548028 52.0508446, 4.5591468 52.0715734, 4.559123363 52.074845338, 4.5603141 52.0783773, 4.5852825 52.0777272, 4.588027022 52.077775367);446679,513;260,7095718
4660;LINESTRING(4.456144779 51.967714441, 4.448648883 51.979721425);15280,702;2,235759553
4661;LINESTRING(4.456144779 51.967714441, 4.4515491 51.9660814, 4.4484096 51.9635935, 4.44712645 51.9627472, 4.4458433 51.9619009, 4.4260619 51.9539752, 4.419128403 51.95001119);5086,986;7,883537933
4662;LINESTRING(4.456144779 51.967714441, 4.4614123 51.95596595);430447,387;59,14132692
4664;LINESTRING(4.537670277 51.885614454, 4.5226039 51.878608175);114641,052;9,08205897
4667;LINESTRING(4.486462675 51.909905475, 4.493256081 51.890222669);54007,95;27,90846862
4668;LINESTRING(4.486462675 51.909905475, 4.481778235 51.92008352);6197,458;0,72501491
4670;LINESTRING(4.50523352 51.9084527, 4.5069715 51.9071948, 4.5115781 51.9006236, 4.514138537 51.898592956);44,539;0,01873348
4671;LINESTRING(4.50523352 51.9084527, 4.50275054 51.90001404);116,806;0,01595481
4672;LINESTRING(4.481778235 51.92008352, 4.465763793 51.909703589);678,993;1,110398628
4674;LINESTRING(4.481778235 51.92008352, 4.464469256 51.936372862);6199,547;1,34055718
4675;LINESTRING(4.464469256 51.936372862, 4.459323353 51.927030512);191367,125;21,37976789
4676;LINESTRING(4.464469256 51.936372862, 4.451847333 51.934042517);1109,658;0,227663776
4677;LINESTRING(4.464469256 51.936372862, 4.4605081 51.9387952, 4.4597815 51.9439144, 4.46001564 51.94282496);197568,207;21,64235665
4679;LINESTRING(4.516685985 51.845872, 4.515397218 51.862875194);119940,838;14,23389298
4681;LINESTRING(4.516685985 51.845872, 4.49401405 51.815936079);119855,898;27,60303667
4683;LINESTRING(4.48570139 51.86214087, 4.474039722 51.863705862);21,733;0,003791216
4684;LINESTRING(4.515397218 51.862875194, 4.511588853 51.875131321);114641,05;9,718842425
4685;LINESTRING(4.515397218 51.862875194, 4.498281829 51.876464357);5384,158;1,02596323
4687;LINESTRING(4.5226039 51.878608175, 4.511588853 51.875131321);114641,05;5,959438384
4688;LINESTRING(4.514138537 51.898592956, 4.52747582 51.89317286);0,06;8,1066E-05
4692;LINESTRING(4.493256081 51.890222669, 4.498281829 51.876464357);5384,178;0,839884867
4693;LINESTRING(4.493256081 51.890222669, 4.47704641 51.87617807);32766,55;18,35706423
4694;LINESTRING(4.493256081 51.890222669, 4.474918361 51.893037574);15183,013;2,934894213
4696;LINESTRING(4.474039722 51.863705862, 4.47704641 51.87617807);47,5;0,02312276
4701;LINESTRING(4.47704641 51.87617807, 4.463423331 51.877412825);32343,196;9,008498584
4702;LINESTRING(4.474918361 51.893037574, 4.463423331 51.877412825);45345,115;30,99923667
4703;LINESTRING(4.474918361 51.893037574, 4.465763793 51.909703589);188111,3;37,1504088
4704;LINESTRING(4.474918361 51.893037574, 4.453191225 51.877884125);22027,258;8,514110398
4705;LINESTRING(4.465763793 51.909703589, 4.42857312 51.9148069);7,88;0,01180473
4706;LINESTRING(4.465763793 51.909703589, 4.459323353 51.927030512);191118,302;38,39155574
4707;LINESTRING(4.463423331 51.877412825, 4.450792597 51.866568425);77681,016;38,26306556
4709;LINESTRING(4.453191225 51.877884125, 4.430012523 51.868972429);21703,732;6,946431665
4713;LINESTRING(4.42857312 51.9148069, 4.420117014 51.924267886);169,05;0,041827323
4715;LINESTRING(4.450792597 51.866568425, 4.44052361 51.86660293);77681,016;18,19543074
4716;LINESTRING(4.4114442 51.8734299, 4.412892414 51.873465957);59,42;0,001567023
4718;LINESTRING(4.49401405 51.815936079, 4.484983275 51.817209494);119569,461;4,732917894
4719;LINESTRING(4.49401405 51.815936079, 4.4967408 51.8128563, 4.5041404 51.8083952, 4.5061169 51.8078491, 4.5080934 51.807303, 4.5173268 51.8050883, 4.5193683 51.8045698, 4.5214098 51.8040513, 4.551616 51.7940028, 4.554856109 51.793605264);235,407;0,394131254
4722;LINESTRING(4.484983275 51.817209494, 4.4841945 51.8135907, 4.4201349 51.7820008, 4.4170065 51.7555416, 4.417763255 51.751915873);119349,604;69,14520212
4723;LINESTRING(4.484983275 51.817209494, 4.4753591 51.8203045, 4.4696572 51.8209001, 4.465994325 51.821295625, 4.4614452 51.8218568, 4.4470572 51.8234675, 4.441677 51.8223599);95,864;0,104026272
4724;LINESTRING(4.554856109 51.793605264, 4.5562246 51.7917602, 4.5654172 51.7871448, 4.56471844 51.785446573);226,75;0,09703701
4725;LINESTRING(4.554856109 51.793605264, 4.5584449 51.7966077, 4.5657144 51.8027288);14,142;0,006138641
4726;LINESTRING(4.441434156 51.747027011, 4.4387695 51.7478854, 4.4255712 51.7507696, 4.417763255 51.751915873);155,44;0,077320728
4727;LINESTRING(4.441434156 51.747027011, 4.4436503 51.7460636, 4.4489246 51.7443268, 4.452537175 51.743721825, 4.4582118 51.7429608, 4.5476949 51.7355027, 4.54792945 51.73548275, 4.548164 51.7354628, 4.5552478 51.7358691, 4.5605282 51.736403657);155,44;0,375428795
4728;LINESTRING(4.417763255 51.751915873, 4.415108 51.7521766, 4.3792915 51.7575197, 4.3792337 51.757666067);12,96;0,008399039
4729;LINESTRING(4.417763255 51.751915873, 4.4136253 51.74574905);119491,184;5,491013116
4731;LINESTRING(4.441677 51.8223599, 4.4357104 51.8213715, 4.4231795 51.8242473, 4.42300525 51.8242778, 4.422831 51.8243083, 4.4147613 51.8155231, 4.41377175 51.813406057);63,14;0,041819196
4735;LINESTRING(4.4136253 51.74574905, 4.4136131 51.7454507, 4.3956522 51.70750845);119409,784;32,61844472
4738;LINESTRING(4.606009267 51.7779786, 4.6065606 51.773162, 4.6123372 51.7673567, 4.563019 51.7359831, 4.5629919 51.7360181, 4.5629801 51.7360468, 4.5629809 51.7360721, 4.5629933 51.7361038, 4.5630189 51.7361354, 4.5630784 51.7361954, 4.5631258 51.7362401, 4.5631963 51.7363089, 4.5632617 51.7363689, 4.5633343 51.7364325, 4.5633842 51.7364801, 4.5634126 51.7365103, 4.5634324 51.7365405, 4.5634488 51.7365808, 4.5634515 51.7366124, 4.5634487 51.7366288, 4.5634446 51.7366402, 4.5633818 51.736715, 4.5605282 51.736403657);205,019;0,343069491
4739;LINESTRING(4.606009267 51.7779786, 4.6039378 51.7821933, 4.5843745 51.7835779, 4.5837606 51.78361575, 4.5831467 51.7836536, 4.5705953 51.7847141, 4.56471844 51.785446573);37,533;0,03210816
4740;LINESTRING(4.5605282 51.736403657, 4.5634523 51.7369539, 4.5664771 51.7467357, 4.56644805 51.7468776, 4.566419 51.7470195, 4.5609024 51.7539266, 4.55634645 51.75420275, 4.5521394 51.7545198, 4.553821 51.768413, 4.55404155 51.76977405, 4.5542621 51.7711351, 4.559356 51.7841469, 4.56471844 51.785446573);79,394;0,113785231
4741;LINESTRING(4.8242496 52.0652164, 4.826493775 52.066661925);82103,293;3,919220569
4742;LINESTRING(4.8242496 52.0652164, 4.75609114 52.06878354);82075,853;82,52428212
4744;LINESTRING(4.826493775 52.066661925, 4.8368617 52.0640048);6914,76;0,486065323
4746;LINESTRING(4.8368617 52.0640048, 4.8516566 52.0702133);6914,76;0,774781672
4748;LINESTRING(4.8516566 52.0702133, 4.8531289 52.07020625, 4.8546012 52.0701992);6867,94;0,125500759
4751;LINESTRING(4.75609114 52.06878354, 4.7583865 52.0718972, 4.7586518 52.0725206, 4.760276927 52.076931007);4,002;0,001775421
4752;LINESTRING(4.75609114 52.06878354, 4.741871816 52.070439884);8791,839;1,19486243
4753;LINESTRING(4.75609114 52.06878354, 4.732256067 52.05947455);73125,102;31,68294193
4754;LINESTRING(4.8216408 52.0792971, 4.7620107 52.0814336, 4.760276927 52.076931007);9288,14;4,730230058
4755;LINESTRING(4.760276927 52.076931007, 4.7615835 52.0815194, 4.7508562 52.0897098, 4.745332986 52.0900186, 4.735330603 52.094792826);9832,07;3,450866317
4757;LINESTRING(4.735330603 52.094792826, 4.7372641 52.0846505, 4.7393324 52.074048, 4.741871816 52.070439884);168796,466;39,66490232
4758;LINESTRING(4.735330603 52.094792826, 4.679653742 52.114909797);175362,934;66,94542038
4761;LINESTRING(4.894859606 52.15928654, 4.8713833 52.1558112, 4.7823255 52.1550132, 4.780376283 52.158745094);816,625;2,570801693
4763;LINESTRING(4.780376283 52.158745094, 4.7773556 52.1641018, 4.769754 52.1765923, 4.76967705 52.1767219, 4.7696001 52.1768515, 4.7621267 52.1884967, 4.759110753 52.188750747);3277,436;2,166526324
4764;LINESTRING(4.6940321 52.136764508, 4.6897827 52.1339835, 4.6778092 52.1222056, 4.673189822 52.1194747);181516,868;53,02214387
4765;LINESTRING(4.6940321 52.136764508, 4.703678838 52.1426695);181540,888;20,50812557
4766;LINESTRING(4.759110753 52.188750747, 4.7614392 52.189649, 4.7830315 52.2015618, 4.781434725 52.204960637, 4.7797883 52.2088111, 4.784082044 52.228901633);217006,919;148,5079063
4767;LINESTRING(4.759110753 52.188750747, 4.7548753 52.187644, 4.7096134 52.1656361);210763,122;115,3076829
4768;LINESTRING(4.7096134 52.1656361, 4.710232867 52.1654407, 4.7106571 52.1652782, 4.7058816 52.1461698, 4.703678838 52.1426695);181522,528;58,34036711
4769;LINESTRING(4.7096134 52.1656361, 4.6707637 52.1680346, 4.66777415 52.167981867);29238,114;14,50210598
4770;LINESTRING(4.673189822 52.1194747, 4.679653742 52.114909797);562916,24;36,70303553
4771;LINESTRING(4.673189822 52.1194747, 4.658051425 52.111821944);42,965;0,018406034
4773;LINESTRING(4.673189822 52.1194747, 4.659878983 52.124731617, 4.65723489 52.13113517, 4.657666754 52.142822054);403186,093;109,743602
4774;LINESTRING(4.703678838 52.1426695, 4.7024071 52.1426915, 4.6730259 52.1542941, 4.66670392 52.1551687);24,02;0,018893996
4775;LINESTRING(4.66777415 52.167981867, 4.6790953 52.210843325, 4.6765347 52.2252262);964460,759;654,7581942
4776;LINESTRING(4.66777415 52.167981867, 4.66670392 52.1551687);938979,621;138,2409497
4777;LINESTRING(4.66777415 52.167981867, 4.6646844 52.1680004, 4.6414521 52.1672178, 4.6385658 52.166870175, 4.6356327 52.1666031, 4.5874538 52.1678063, 4.585701683 52.16714695, 4.5820144 52.1653765, 4.5621712 52.1612428, 4.559638556 52.1638756);52560,499;74,16593024
4778;LINESTRING(4.6765347 52.2252262, 4.67217417 52.22850849);967518,506;48,0733414
4779;LINESTRING(4.6765347 52.2252262, 4.724924848 52.223511426);219,08;0,236454589
4780;LINESTRING(4.66670392 52.1551687, 4.657666754 52.142822054);938886,616;145,8536555
4781;LINESTRING(4.559638556 52.1638756, 4.614682943 52.199855957);9833,112;9,418448731
4782;LINESTRING(4.559638556 52.1638756, 4.54456611 52.159485176);43062,013;9,111968629
4784;LINESTRING(4.657666754 52.142822054, 4.646014 52.141073233, 4.6454244 52.1409332, 4.6304923 52.1378683, 4.626052263 52.134609387);503933,842;137,4603036
4786;LINESTRING(4.679653742 52.114909797, 4.670897238 52.110662013, 4.669835 52.1091792, 4.6635922 52.0941054, 4.6635046 52.092317317, 4.6631289 52.0903001, 4.6623538 52.0757083, 4.659886046 52.074556038);365917,454;174,7760303
4788;LINESTRING(4.659886046 52.074556038, 4.653696 52.0746618, 4.6482078 52.0750755, 4.6480461 52.0750853, 4.6478844 52.0750951, 4.6366664 52.0758394, 4.636266871 52.072727253);192,104;0,115595324
4789;LINESTRING(4.6442432 52.2234226, 4.641649 52.2073686, 4.6414428 52.20728085, 4.6412366 52.2071931, 4.6315483 52.2041696, 4.6254235 52.2121488);2531,069;1,873802984
4791;LINESTRING(4.6254235 52.2121488, 4.614682943 52.199855957);7143,957;1,598856589
4793;LINESTRING(4.614682943 52.199855957, 4.6006482 52.1888924, 4.5423943 52.1760344, 4.5401695 52.175074014);1150,263;1,10120786
4795;LINESTRING(4.5657101 52.2570614, 4.5479548 52.2539551);42,721;0,020662811
4796;LINESTRING(4.5657101 52.2570614, 4.559823005 52.267369718);13967,445;3,226768415
4797;LINESTRING(4.542544538 52.24678805, 4.5468877 52.2522285, 4.5479548 52.2539551);391158,855;35,4091779
4798;LINESTRING(4.542544538 52.24678805, 4.529474776 52.229234829);389611,432;85,82324677
4799;LINESTRING(4.5479548 52.2539551, 4.548198325 52.257518675, 4.55120334 52.2646301);391152,854;48,87696304
4800;LINESTRING(4.559823005 52.267369718, 4.5744935 52.2754338, 4.5765018 52.2881534, 4.579830586 52.287474557);401256,67;124,8108102
4801;LINESTRING(4.559823005 52.267369718, 4.55120334 52.2646301);393720,553;27,13687542
4802;LINESTRING(4.529474776 52.229234829, 4.5279743 52.2308667, 4.5076536 52.2382573, 4.506704022 52.238206756);43134,178;16,02110678
4803;LINESTRING(4.529474776 52.229234829, 4.5295541 52.227816, 4.5023639 52.2149171, 4.50327813 52.213729025);376043,815;100,6541823
4804;LINESTRING(4.529474776 52.229234829, 4.55131355 52.22377045);40380,549;12,1514382
4805;LINESTRING(4.55120334 52.2646301, 4.5493998 52.2646622, 4.5260065 52.2914636, 4.524689833 52.291359683);1630,723;1,920574565
4807;LINESTRING(4.579830586 52.287474557, 4.5770239 52.289329, 4.5756794 52.2923287, 4.579332885 52.296555477);443269,259;55,21945021
4808;LINESTRING(4.506704022 52.238206756, 4.505958 52.2383782, 4.4908902 52.2472746, 4.482281711 52.249404853);8939,617;3,719482281
4809;LINESTRING(4.506704022 52.238206756, 4.5065787 52.2379359, 4.4944765 52.2312971, 4.494253154 52.228296354);19,844;0,01085237
4812;LINESTRING(4.50327813 52.213729025, 4.5142813 52.2153145, 4.55131355 52.22377045);144458,23;76,26517687
4813;LINESTRING(4.50327813 52.213729025, 4.486700236 52.205877764);519150,937;85,54307561
4814;LINESTRING(4.524689833 52.291359683, 4.5304487 52.2964924);73295,742;6,686555656
4816;LINESTRING(4.524689833 52.291359683, 4.5223244 52.2888059, 4.5079993 52.2739898, 4.502547687 52.2693466, 4.484426867 52.258488683);62451,732;37,63215761
4817;LINESTRING(4.579332885 52.296555477, 4.5840685 52.3031559, 4.5887291 52.3149581);453131,389;108,0957299
4818;LINESTRING(4.579332885 52.296555477, 4.5755344 52.2924524, 4.564651 52.2962162, 4.56272385 52.29589975, 4.5615834 52.2957374, 4.5468688 52.2999147, 4.542622967 52.300874233, 4.5304487 52.2964924);10,18;0,034247407
4819;LINESTRING(4.5304487 52.2964924, 4.5341186 52.2995074, 4.555198633 52.311415933);73285,822;22,87808954
4820;LINESTRING(4.484426867 52.258488683, 4.482281711 52.249404853);64149,251;8,504831103
4822;LINESTRING(4.482281711 52.249404853, 4.4762813 52.2471254, 4.4696584 52.2386885);68343,543;14,21027412
4824;LINESTRING(4.459888675 52.234731412, 4.46565081 52.2323419);5615,191;0,52849811
4826;LINESTRING(4.4696584 52.2386885, 4.4686838 52.2374094, 4.46565081 52.2323419);68343,543;7,066336719
4827;LINESTRING(4.494253154 52.228296354, 4.4883706 52.2235254, 4.488081 52.2233647, 4.48521658 52.2227197, 4.477772731 52.217955246);0,8;0,00136359
4828;LINESTRING(4.486700236 52.205877764, 4.4849788 52.2007299, 4.4886765 52.1866675, 4.48552244 52.18426816, 4.478562437 52.178326425);57688,234;23,75967638
4829;LINESTRING(4.486700236 52.205877764, 4.47987175 52.2020261, 4.461359218 52.180482555);457003,285;174,4540318
4831;LINESTRING(4.477772731 52.217955246, 4.4767236 52.2206129, 4.4675657 52.2282898, 4.46565081 52.2323419);13,78;0,012450476
4832;LINESTRING(4.478562437 52.178326425, 4.4802657 52.1802685, 4.4845241 52.1778995, 4.485167415 52.169458585);8001,883;1,429306754
4833;LINESTRING(4.478562437 52.178326425, 4.478334983 52.1691381);38466,046;4,979507677
4835;LINESTRING(4.461359218 52.180482555, 4.451623664 52.178965373);457003,284;35,8333688
4836;LINESTRING(4.654418 52.044871657, 4.6526379 52.0492907, 4.6514629 52.049298, 4.644496355 52.044363927);15740,263;2,090334713
4837;LINESTRING(4.644496355 52.044363927, 4.645583 52.0498792, 4.6418121 52.053447, 4.6417243 52.053913, 4.6416365 52.054379, 4.6376384 52.0676039, 4.636266871 52.072727253);30,589;0,025752979
4838;LINESTRING(4.636266871 52.072727253, 4.6274335 52.0764626, 4.5906289 52.0775399, 4.588027022 52.077775367);23,136;0,018557248
4839;LINESTRING(4.6256376 52.123377267, 4.626052263 52.134609387);3255,93;0,454184561
4841;LINESTRING(4.626052263 52.134609387, 4.6235152 52.1332553, 4.5968105 52.1308631, 4.59664005 52.13088205, 4.5964696 52.130901, 4.5934709 52.1310915, 4.586657889 52.1244206);499147,527;179,2315139
4842;LINESTRING(4.586657889 52.1244206, 4.5872695 52.1132914, 4.5909461 52.0994761, 4.590083212 52.0921161, 4.5898561 52.0903676, 4.588131 52.0785181, 4.588027022 52.077775367);452490,595;254,579694
4843;LINESTRING(4.586657889 52.1244206, 4.529111258 52.137749158);36586,616;26,45775677
4845;LINESTRING(4.5401695 52.175074014, 4.5411647 52.1731175, 4.549701 52.1637505, 4.54456611 52.159485176);1829,843;0,699272773
4846;LINESTRING(4.5401695 52.175074014, 4.533358027 52.174171973, 4.50622785 52.1679149, 4.485167415 52.169458585);4842,803;2,276456179
4847;LINESTRING(4.54456611 52.159485176, 4.526205225 52.15348835, 4.521812771 52.149666307);1140,703;0,293934446
4848;LINESTRING(4.54456611 52.159485176, 4.50986696 52.142172167);37695,165;21,93981409
4849;LINESTRING(4.521812771 52.149666307, 4.529111258 52.137749158);167,763;0,083850407
4850;LINESTRING(4.521812771 52.149666307, 4.50986696 52.142172167);6,94;0,002439728
4851;LINESTRING(4.50986696 52.142172167, 4.529111258 52.137749158);3520,8;0,4432821
4852;LINESTRING(4.50986696 52.142172167, 4.5045467 52.1367821, 4.4928102 52.1308389, 4.491515737 52.130677916);1804,845;1,009796732
4854;LINESTRING(4.50986696 52.142172167, 4.48035605 52.1238564);25928,916;14,14151798
4855;LINESTRING(4.50986696 52.142172167, 4.5101509 52.1495303, 4.4881236 52.141511, 4.4844282 52.140968892);13332,719;4,073622652
4856;LINESTRING(4.491515737 52.130677916, 4.4954338 52.1112402, 4.4773333 52.0974697, 4.474555975 52.093449875, 4.4735231 52.0919191, 4.4791274 52.0722049, 4.480314937 52.071397875);19283,544;18,48691582
4857;LINESTRING(4.491515737 52.130677916, 4.48035605 52.1238564);2212,29;0,316837238
4858;LINESTRING(4.491515737 52.130677916, 4.4894238 52.1352622, 4.4870658 52.1408601, 4.4844282 52.140968892);20171,301;3,225230937
4859;LINESTRING(4.48035605 52.1238564, 4.39730365 52.072122529);27636,101;41,70924919
4860;LINESTRING(4.4844282 52.140968892, 4.46564704 52.15256465);36225,262;8,12305552
4861;LINESTRING(4.4844282 52.140968892, 4.447096909 52.1261597);7661,597;3,193813858
4863;LINESTRING(4.46565081 52.2323419, 4.460964 52.2287351, 4.4568654 52.2249539, 4.452956433 52.220714667);62334,472;12,74275093
4864;LINESTRING(4.480314937 52.071397875, 4.484276392 52.064326031);19284,465;2,147330073
4866;LINESTRING(4.39730365 52.072122529, 4.379437183 52.062638928);16880,348;6,032225839
4867;LINESTRING(4.39730365 52.072122529, 4.411740629 52.054598971);10469,891;2,914625605
4870;LINESTRING(4.46564704 52.15256465, 4.459192245 52.16442803);36234,747;6,228655466
4871;LINESTRING(4.46564704 52.15256465, 4.450167283 52.162284912);53,212;0,015982538
4872;LINESTRING(4.447096909 52.1261597, 4.4244286 52.106821, 4.4166931 52.0997611, 4.4127137 52.0966598, 4.3950145 52.09301599, 4.37516786 52.086839093);57,7;0,076739147
4874;LINESTRING(4.478334983 52.1691381, 4.459192245 52.16442803);36912,104;6,432408678
